,brand_name,calories,carbohydrate,fat,fiber,food_name,food_type,measurement_description,metric_serving_amount,metric_serving_unit,number_of_units,protein,saturated_fat,serving_description,sugar,trans_fat
18,thinkThin,230.0,24.0,8.0,,White Chocolate High Protein Bar,Brand,serving,60.0,g,1.0,20.0,3.5,1 bar,,0.0
19,thinkThin,230.0,25.0,8.0,1.0,Chocolate Espresso High Protein Bar,Brand,serving,60.0,g,1.0,20.0,3.0,1 bar,0.0,0.0
20,thinkThin,180.0,16.0,11.0,4.0,Blueberry Mixed Nuts Crunch Bar,Brand,serving,40.0,g,1.0,8.0,1.5,1 bar,6.0,
0,Oatmega,200.0,22.0,7.0,7.0,Chocolate Peanut Protein Bar,Brand,serving,50.0,g,1.0,14.0,2.5,1 bar,5.0,0.0
1,Oatmega,200.0,22.0,7.0,7.0,Chocolate Mint Protein Bar,Brand,serving,50.0,g,1.0,14.0,2.5,1 bar,5.0,0.0
2,Oatmega,200.0,22.0,7.0,7.0,Chocolate Coconut Protein Bar,Brand,serving,50.0,g,1.0,14.0,3.0,1 bar,5.0,0.0
3,Oatmega,200.0,22.0,7.0,7.0,Grass-Fed Whey Protein Bar - Lemon Chia,Brand,serving,50.0,g,1.0,14.0,2.0,1 bar,5.0,0.0
0,Balance Bar,210.0,22.0,7.0,1.0,Cookie Dough,Brand,serving,,,1.0,15.0,4.0,1 bar,17.0,0.0
1,Balance Bar,200.0,21.0,7.0,0.9,Peanut Butter,Brand,serving,50.0,g,1.0,15.0,3.0,1 bar,17.0,0.0
2,Balance Bar,200.0,23.0,7.0,2.0,Gold Chocolate Mint Cookie Crunch,Brand,serving,50.0,g,1.0,14.0,4.0,1 bar,16.0,0.0
3,Balance Bar,200.0,22.0,7.0,1.0,Yogurt Honey Peanut,Brand,serving,50.0,g,1.0,15.0,3.5,1 bar,18.0,0.0
4,Balance Bar,210.0,23.0,7.0,1.0,Caramel Nut Blast,Brand,serving,50.0,g,1.0,14.0,4.0,1 bar,14.0,0.0
5,Balance Bar,200.0,21.0,7.0,1.0,Gold Chocolate Peanut Butter,Brand,serving,50.0,g,1.0,14.0,3.5,1 bar,17.0,0.0
6,Balance Bar,200.0,21.0,7.0,2.0,Chocolate Craze,Brand,serving,50.0,g,1.0,14.0,4.0,1 bar,18.0,0.0
7,Balance Bar,180.0,20.0,6.0,4.0,Dark Chocolate Crunch,Brand,serving,45.0,g,1.0,13.0,4.0,1 bar,12.0,0.0
8,Balance Bar,180.0,20.0,6.0,4.0,Dark Chocolate Coconut,Brand,serving,45.0,g,1.0,13.0,4.0,1 bar,12.0,0.0
9,Balance Bar,200.0,22.0,7.0,1.0,Honey Peanut,Brand,serving,50.0,g,1.0,15.0,3.0,1 bar,17.0,0.0
10,Balance Bar,200.0,21.0,7.0,2.0,Almond Brownie,Brand,serving,50.0,g,1.0,15.0,2.0,1 bar,17.0,0.0
11,Balance Bar,180.0,20.0,6.0,4.0,Dark Chocolate Peanut,Brand,serving,45.0,g,1.0,13.0,3.5,1 bar,12.0,0.0
12,Balance Bar,200.0,22.0,7.0,3.0,Trail Mix Chocolate Chip,Brand,serving,50.0,g,1.0,14.0,3.0,1 bar,14.0,0.0
13,Balance Bar,200.0,21.0,7.0,5.0,Bare Sweet & Salty Peanut Butter,Brand,serving,50.0,g,1.0,15.0,2.5,1 bar,10.0,0.0
14,Balance Bar,200.0,22.0,7.0,0.0,Gold Caramel Nut Blast,Brand,serving,50.0,g,1.0,14.0,0.0,1 bar,0.0,0.0
15,Balance Bar,200.0,20.0,7.0,,Mocha Chip,Brand,serving,50.0,g,1.0,15.0,3.5,1 bar,17.0,0.0
16,Balance Bar,190.0,23.0,7.0,1.0,Carb Well Chocolate Peanut Butter Bar,Brand,serving,50.0,g,1.0,14.0,4.5,1 bar,1.0,0.0
17,Balance Bar,200.0,23.0,7.0,2.0,Cafe Cinnamon Bun,Brand,serving,50.0,g,1.0,14.0,4.0,1 bar,16.0,0.0
18,Balance Bar,210.0,22.0,7.0,0.0,Bare Trail Mix Chocolate Chip,Brand,serving,1.76,oz,1.0,15.0,4.0,1 bar,17.0,
19,Balance Bar,200.0,22.0,7.0,1.0,Gold Triple Chocolate Chaos,Brand,serving,50.0,g,1.0,14.0,4.0,1 bar,17.0,0.0
20,Balance Bar,200.0,22.0,7.0,2.0,Double Chocolate Brownie,Brand,serving,50.0,g,1.0,14.0,4.0,1 bar,17.0,
21,Balance Bar,200.0,23.0,7.0,2.0,Cafe Chocolate Almond Biscotti,Brand,serving,50.0,g,1.0,14.0,3.5,1 bar,16.0,0.0
22,Balance Bar,180.0,20.0,6.0,4.0,Chocolate Raspberry,Brand,serving,1.58,oz,1.0,13.0,4.0,1 bar,14.0,
23,Balance Bar,180.0,20.0,6.0,4.0,Dark Chocolate Caramel Macchiato,Brand,serving,45.0,g,1.0,13.0,3.5,1 bar,12.0,0.0
24,Balance Bar,190.0,23.0,7.0,21.0,Carb Well Caramel 'n Chocolate,Brand,serving,50.0,g,1.0,14.0,4.0,1 bar,1.0,
25,Balance Bar,200.0,23.0,7.0,2.0,Gold Lemon Meringue Crunch,Brand,serving,50.0,g,1.0,14.0,4.5,1 bar,14.0,
26,Balance Bar,200.0,21.0,7.0,5.0,Bare Sweet & Salty Chocolate Almond,Brand,serving,50.0,g,1.0,15.0,2.5,1 bar,11.0,0.0
27,Balance Bar,180.0,23.0,7.0,5.0,Organic Cherry Almond Crisp,Brand,serving,45.0,g,1.0,10.0,2.5,1 bar,12.0,0.0
28,Balance Bar,200.0,23.0,7.0,3.0,Gold S'mores,Brand,serving,50.0,g,1.0,14.0,4.0,1 bar,14.0,
0,Luna,190.0,22.0,8.0,3.0,Luna Bar - Peanut Honey Pretzel Bar,Brand,serving,48.0,g,1.0,9.0,2.5,1 bar,11.0,
1,Luna,190.0,27.0,6.0,2.0,Luna Bar - S'mores,Brand,serving,48.0,g,1.0,8.0,2.5,1 bar,9.0,0.0
2,Luna,190.0,27.0,6.0,2.0,Luna Bar - Blueberry Bliss,Brand,serving,48.0,g,1.0,7.0,2.5,1 bar,10.0,0.0
3,Luna,190.0,25.0,6.0,3.0,Luna Bar - Vanilla Almond,Brand,serving,48.0,g,1.0,10.0,2.0,1 bar,11.0,0.0
4,Luna,170.0,29.0,3.5,3.0,Luna Bar - Berry Almond,Brand,serving,48.0,g,1.0,9.0,,1 bar,11.0,0.0
5,Luna,170.0,27.0,5.0,5.0,Luna Bar - Chocolate Raspberry,Brand,serving,48.0,g,1.0,8.0,2.0,1 bar,13.0,0.0
6,Luna,180.0,25.0,5.0,3.0,Luna Bar - Chai Tea,Brand,serving,48.0,g,1.0,10.0,2.5,1 bar,13.0,0.0
7,Luna,180.0,27.0,5.0,4.0,Luna Bar - Chocolate Cupcake,Brand,serving,48.0,g,1.0,9.0,2.5,1 bar,12.0,0.0
8,Luna,180.0,29.0,4.0,5.0,Luna Bar - Strawberries & Creme,Brand,serving,,,1.0,8.0,2.0,1 bar,11.0,
9,Luna,190.0,26.0,6.0,3.0,Luna Bar - Lemon Zest,Brand,serving,48.0,g,1.0,9.0,2.5,1 bar,9.0,0.0
10,Luna,180.0,26.0,5.0,3.0,Luna Bar - Chocolate Chunk,Brand,serving,48.0,g,1.0,9.0,1.5,1 bar,11.0,0.0
11,Luna,180.0,28.0,6.0,3.0,Luna Bar - Carrot Cake,Brand,serving,48.0,g,1.0,8.0,2.5,1 bar,13.0,0.0
12,Luna,170.0,21.0,6.0,3.0,Luna Protein Bar - Chocolate,Brand,serving,45.0,g,1.0,12.0,3.5,1 bar,13.0,
13,Luna,170.0,28.0,4.0,3.0,Luna Bar - Dulce de Leche,Brand,serving,48.0,g,1.0,9.0,1.5,1 bar,13.0,0.0
14,Luna,180.0,19.0,9.0,2.0,Luna Bar - Cinnamon Almond Swirl,Brand,serving,42.0,g,1.0,7.0,1.0,1 bar,5.0,
15,Luna,170.0,21.0,4.5,3.0,Luna Protein Bar - Lemon Vanilla,Brand,serving,45.0,g,1.0,12.0,3.0,1 bar,15.0,0.0
16,Luna,180.0,25.0,5.0,3.0,Luna Bar - Chocolate Pecan Pie,Brand,serving,48.0,g,1.0,10.0,2.5,1 bar,12.0,0.0
17,Luna,190.0,25.0,7.0,3.0,Luna Bar - White Chocolate Macadamia,Brand,serving,48.0,g,1.0,9.0,2.5,1 bar,11.0,0.0
18,Luna,200.0,24.0,8.0,3.0,Luna Bar - Honey Salted Peanut,Brand,serving,48.0,g,1.0,10.0,2.5,1 bar,8.0,0.0
19,Luna,170.0,21.0,6.0,3.0,Luna Protein Bar - Cookie Dough,Brand,serving,45.0,g,1.0,12.0,3.5,1 bar,14.0,0.0
20,Luna,180.0,26.0,6.0,3.0,Luna Bar - Peanut Butter Cookie,Brand,serving,48.0,g,1.0,9.0,2.0,1 bar,11.0,0.0
21,Luna,190.0,28.0,6.0,4.0,Luna Bar - Chocolate Peppermint Stick,Brand,serving,48.0,g,1.0,8.0,2.5,1 bar,8.0,0.0
22,Luna,200.0,24.0,8.0,3.0,Luna Bar - Chocolate Dipped Coconut,Brand,serving,48.0,g,1.0,9.0,4.5,1 bar,8.0,0.0
23,Luna,190.0,27.0,6.0,3.0,Luna Bar - Carmel Nut Brownie,Brand,serving,48.0,g,1.0,8.0,3.0,1 bar,13.0,0.0
24,Luna,180.0,27.0,5.0,3.0,Luna Bar - Iced Oatmeal Raisin,Brand,serving,48.0,g,1.0,9.0,2.0,1 bar,13.0,0.0
25,Luna,200.0,24.0,8.0,3.0,Luna Bar - Nutz Over Chocolate,Brand,serving,48.0,g,1.0,9.0,2.5,1 bar,7.0,0.0
26,Luna,180.0,20.0,8.0,3.0,Luna Bar - Chocolate Chip Cookie,Brand,serving,42.0,g,1.0,7.0,1.5,1 bar,5.0,0.0
27,Luna,180.0,20.0,9.0,3.0,Luna Bar - Dark Chocolate Hazelnut,Brand,serving,42.0,g,1.0,7.0,2.0,1 bar,5.0,0.0
28,Luna,200.0,26.0,8.0,3.0,Luna Bar - Caramel Walnut Brownie,Brand,serving,48.0,g,1.0,8.0,3.5,1 bar,10.0,0.0
29,Luna,170.0,21.0,8.0,2.0,Luna Bar - Salted Caramel Cashew,Brand,serving,42.0,g,1.0,6.0,1.5,1 bar,5.0,0.0
30,Luna,180.0,27.0,5.0,3.0,Luna Bar - Cookies 'n Cream Delight,Brand,serving,48.0,g,1.0,8.0,3.0,1 bar,13.0,0.0
31,Luna,180.0,21.0,8.0,3.0,Luna Bar - Dark Chocolate Mocha Almond,Brand,serving,42.0,g,1.0,7.0,2.0,1 bar,5.0,
32,Luna,190.0,19.0,8.0,3.0,Luna Protein Bar - Chocolate Peanut Butter,Brand,serving,45.0,g,1.0,12.0,3.5,1 bar,13.0,0.0
33,Luna,170.0,22.0,5.0,3.0,Luna Protein Bar - Chocolate Salted Caramel,Brand,serving,45.0,g,1.0,12.0,3.0,1 bar,15.0,0.0
34,Luna,190.0,27.0,6.0,2.0,Whole Nutrition Bar for Women - S'mores,Brand,serving,48.0,g,1.0,8.0,2.5,1 bar,9.0,0.0
0,Quest,220.0,19.0,12.0,12.0,Pumpkin Pie Protein Bar,Brand,serving,60.0,g,1.0,21.0,5.0,1 bar,0.0,
1,Quest,210.0,20.0,9.0,13.0,Rocky Road Protein Bar,Brand,serving,,,1.0,20.0,3.0,1 bar,1.0,
2,Quest,110.0,17.0,4.5,7.0,Beyond Cereal Bar - Chocolate,Brand,serving,38.0,g,1.0,12.0,3.0,1 bar,8.0,0.0
3,Quest,180.0,24.0,6.0,14.0,Mocha Chocolate Chip Protein Bar,Brand,serving,60.0,g,1.0,20.0,2.0,1 bar,1.0,0.0
4,Quest,200.0,21.0,8.0,15.0,Cookies & Cream Protein Bar,Brand,serving,60.0,g,1.0,21.0,2.5,1 bar,1.0,
5,Quest,110.0,17.0,4.5,6.0,Waffle Cereal Protein Bar,Brand,serving,38.0,g,1.0,12.0,2.5,1 bar,8.0,
6,Quest,110.0,17.0,4.5,7.0,Cinnamon Roll Cereal Protein Bar,Brand,serving,38.0,g,1.0,12.0,2.5,1 bar,8.0,
7,Quest,200.0,21.0,8.0,14.0,Chocolate Chip Cookie Dough Protein Bar,Brand,serving,60.0,g,1.0,21.0,3.0,1 bar,,0.0
8,Quest,200.0,27.0,11.0,11.0,Chocolate Caramel Pecan Hero Protein Bar,Brand,serving,60.0,g,1.0,15.0,7.0,1 bar,12.0,
9,Quest,180.0,23.0,6.0,16.0,Chocolate Brownie Protein Bar,Brand,serving,60.0,g,1.0,20.0,1.0,1 bar,1.0,0.0
10,Quest,200.0,20.0,10.0,13.0,Peanut Butter & Jelly Protein Bar,Brand,serving,60.0,g,1.0,20.0,2.0,1 bar,2.0,0.0
11,Quest,200.0,22.0,8.0,16.0,Mint Chocolate Chunk Protein Bar,Brand,serving,60.0,g,1.0,20.0,3.0,1 bar,1.0,0.0
12,Quest,170.0,30.0,7.0,10.0,Blueberry Cobbler Hero Protein Bar,Brand,serving,60.0,g,1.0,17.0,6.0,1 bar,13.0,0.0
13,Quest,180.0,22.0,8.0,13.0,Banana Nut Muffin Natural Protein Bar,Brand,serving,60.0,g,1.0,20.0,1.0,1 bar,2.0,0.0
14,Quest,190.0,21.0,7.0,14.0,Apple Pie Protein Bar,Brand,serving,60.0,g,1.0,20.0,1.0,1 bar,3.0,0.0
15,Quest,190.0,23.0,7.0,15.0,Coconut Cashew Protein Bar,Brand,serving,60.0,g,1.0,20.0,1.5,1 bar,1.0,0.0
16,Quest,110.0,17.0,4.5,7.0,Chocolate Cereal Protein Bar,Brand,serving,38.0,g,1.0,12.0,3.0,1 bar,8.0,
17,Quest,210.0,21.0,9.0,15.0,Peanut Butter Supreme Protein Bar,Brand,serving,60.0,g,1.0,20.0,1.5,1 bar,1.0,0.0
18,Quest,190.0,22.0,8.0,15.0,Oatmeal Chocolate Chip Protein Bar,Brand,serving,60.0,g,1.0,20.0,1.5,1 bar,1.0,0.0
19,Quest,190.0,24.0,7.0,14.0,Peanut Butter Brownie Smash Protein Bar,Brand,serving,60.0,g,1.0,20.0,1.5,1 bar,2.0,0.0
0,GoMacro,200.0,38.0,4.0,3.0,Macrobar Sunny Uplift,Brand,serving,56.0,g,1.0,4.0,0.0,1 bar,16.0,0.0
1,GoMacro,290.0,39.0,10.0,3.0,Macrobar Peanut Butter Chocolate Chip,Brand,serving,71.0,g,1.0,15.0,2.6,1 bar,19.0,0.0
2,GoMacro,260.0,37.0,9.0,1.0,Macrobar Protein Purity,Brand,serving,65.0,g,1.0,10.0,2.0,1 bar,10.0,
3,GoMacro,220.0,36.0,7.0,3.0,Macrobar Granola + Coconut,Brand,serving,,,1.0,4.0,2.0,1 bar,11.0,
4,GoMacro,240.0,34.0,10.0,0.0,Macrobar Sweet Rejuvenation Cashew Butter,Brand,serving,57.0,g,1.0,4.0,2.0,1 bar,9.0,
5,GoMacro,270.0,34.0,10.0,2.0,Macrobar Protein Replenishment,Brand,serving,65.0,g,1.0,12.0,2.5,1 bar,12.0,0.0
6,GoMacro,270.0,35.0,11.0,3.0,Macrobar Everlasting Joy,Brand,serving,65.0,g,1.0,10.0,3.5,1 bar,12.0,
7,GoMacro,260.0,38.0,8.0,3.0,Macrobar Sunflower Butter + Chocolate,Brand,serving,65.0,g,1.0,10.0,2.0,1 bar,9.0,0.0
0,PROBAR,290.0,32.0,10.0,5.0,Core Peanut Butter Chocolate,Brand,serving,70.0,g,1.0,20.0,5.0,1 bar,15.0,0.0
1,PROBAR,290.0,33.0,9.0,4.0,Core Cookie Dough,Brand,serving,70.0,g,1.0,20.0,6.0,1 bar,16.0,0.0
2,PROBAR,280.0,33.0,9.0,4.0,Core Mint Chocolate,Brand,serving,70.0,g,1.0,20.0,5.0,1 bar,17.0,0.0
3,PROBAR,280.0,33.0,9.0,4.0,Base Coffee Crunch,Brand,serving,70.0,g,1.0,20.0,6.0,1 bar,16.0,0.0
4,PROBAR,390.0,43.0,22.0,6.0,Peanut Butter Chocolate Chip Bar,Brand,serving,85.0,g,1.0,11.0,4.5,1 bar,21.0,
5,PROBAR,380.0,46.0,19.0,7.0,Superfood Slam Bar,Brand,serving,85.0,g,1.0,11.0,4.5,1 bar,17.0,0.0
6,PROBAR,390.0,44.0,21.0,5.0,Banana Nut Bread,Brand,serving,85.0,g,1.0,9.0,5.0,1 bar,18.0,
7,PROBAR,380.0,41.0,21.0,6.0,Peanut Butter Bar,Brand,serving,85.0,g,1.0,12.0,3.0,1 bar,16.0,
8,PROBAR,360.0,51.0,16.0,5.0,Whole Berry Blast Bar,Brand,serving,85.0,g,1.0,8.0,2.0,1 bar,23.0,0.0
9,PROBAR,370.0,48.0,18.0,6.0,Almond Crunch Bar,Brand,serving,85.0,g,1.0,9.0,2.0,1 bar,19.0,
10,PROBAR,360.0,47.0,18.0,7.0,Koka Moka Bar,Brand,serving,85.0,g,1.0,9.0,3.5,1 bar,21.0,
11,PROBAR,380.0,45.0,20.0,7.0,Double Chocolate Bar,Brand,serving,85.0,g,1.0,9.0,3.5,1 bar,18.0,0.0
12,PROBAR,370.0,48.0,18.0,6.0,Art's Original Blend Bar,Brand,serving,85.0,g,1.0,10.0,3.0,1 bar,19.0,0.0
13,PROBAR,370.0,48.0,18.0,7.0,Nutty Banana Boom Bar,Brand,serving,85.0,g,1.0,9.0,3.5,1 bar,26.0,0.0
14,PROBAR,350.0,51.0,15.0,5.0,Superfruit Slam,Brand,serving,85.0,g,1.0,8.0,2.0,1 bar,24.0,0.0
15,PROBAR,370.0,47.0,19.0,7.0,Apple Cinnamon Crunch Bar,Brand,serving,85.0,g,1.0,9.0,5.0,1 bar,22.0,0.0
16,PROBAR,370.0,48.0,17.0,6.0,Old School PB&J,Brand,serving,85.0,g,1.0,9.0,2.0,1 bar,20.0,0.0
17,PROBAR,360.0,50.0,15.0,5.0,Superberry & Greens,Brand,serving,85.0,g,1.0,8.0,2.5,1 bar,22.0,0.0
18,PROBAR,400.0,39.0,24.0,7.0,Sweet & Savory Sesame Goji Bar,Brand,serving,85.0,g,1.0,12.0,5.0,1 bar,18.0,0.0
19,PROBAR,400.0,45.0,21.0,6.0,Sweet & Savory Kettle Corn Bar,Brand,serving,85.0,g,1.0,10.0,6.0,1 bar,20.0,0.0
20,PROBAR,350.0,46.0,17.0,6.0,Cran-Lemon Twister Bar,Brand,serving,85.0,g,1.0,8.0,4.0,1 bar,22.0,0.0
21,PROBAR,380.0,45.0,19.0,6.0,Sweet & Savory Cherry Pretzel Bar,Brand,serving,85.0,g,1.0,10.0,5.0,1 bar,21.0,0.0
22,PROBAR,390.0,43.0,23.0,7.0,Sweet & Savory Maple Pecan Bar,Brand,serving,85.0,g,1.0,10.0,4.5,1 bar,17.0,0.0
23,PROBAR,400.0,39.0,25.0,7.0,Sweet & Savory Cocoa Pistachio Bar,Brand,serving,85.0,g,1.0,12.0,7.0,1 bar,18.0,0.0
24,PROBAR,370.0,50.0,16.0,4.0,Strawberry Bliss,Brand,serving,85.0,g,1.0,8.0,2.0,1 bar,23.0,0.0
